Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTimeFlag,GenderFlag,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,AttritionFlag
0.42579082996374873,0.7243002328512494,-0.9953305819556318,-0.8428471596440897,-0.6750488627694184,1.427636482585919,0.38372253154579805,-0.08338548160639267,1.121113052597678,-0.1310091140890903,0.7509569522457161,2.097673227549757,-1.1468314167580362,-0.4266533685870929,-1.601418768151524,-0.911183441143313,-0.4261038847354717,-2.11471790202163,-2.526755384003732,-0.17853056345473495,-0.07319955173193593,-0.6770310845975914,0.22929790954258542,1.5348305111596448,-1.1848401385191818,-0.48746667822143247,0.6437601704061959,-1.4026257699205102,1.5202823021221077,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,-0.4589703182414243,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,1.8939788708701986,-0.24124895481858194,-0.8900082557709796,1.4281154287422113,1
1.275672726098975,-1.3062659203648517,-0.1316496505450179,-1.813869232966774,0.2484105938234934,-0.2060980919306854,-1.0374720297349354,-0.08338548160639267,-0.7003541327762912,-0.3093143683588343,1.5211190048280727,-0.6671003730618603,2.1360829441905405,2.3438230508096156,1.158062164906817,0.28459535300801636,-0.17618958283783434,0.17311250045398835,0.3396715972824077,0.4512068737753705,0.7523593023876421,-0.37410889909531336,0.7804948074814928,-0.6515377383555188,0.8439957151095542,2.0514222708485286,-1.553373516986964,0.7129485436850858,-0.6577725719783332,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,-0.4589703182414243,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,1.9692762072618974,-0.5279889946927152,-0.24124895481858194,1.1235850830773908,-0.7002235112610843,0
0.0008498818961355102,1.3929313720026022,-0.8719475917541155,-0.8428471596440897,1.1718700504164052,1.328622265948549,-1.0374720297349354,-0.9611273932526295,0.21037945991069332,-0.937411671927805,-1.6728968326224485,1.307737913089295,-0.052526629775177275,-0.4266533685870929,-0.6815917904654103,-0.911183441143313,-0.5510610356842904,0.17311250045398835,0.3396715972824077,-1.1231367192998931,-1.1739446905580402,-0.6770310845975914,-1.148694335304683,1.5348305111596448,0.8439957151095542,-0.48746667822143247,0.6437601704061959,0.7129485436850858,-0.6577725719783332,-0.8457339216380424,-0.3604767715468762,-0.6765544675204399,4.269750488116282,-0.308691191835397,-0.16658099888065903,2.178790131421934,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,-0.8900082557709796,1.4281154287422113,1
-0.4240910661714777,1.4398095699504831,-0.7485646015525993,1.0991969870012785,1.1718700504164052,-0.4536336335241103,0.38372253154579805,-0.9611273932526295,0.21037945991069332,-0.7681972996834013,1.2731007167083308,-0.6671003730618603,-1.1468314167580362,-0.4266533685870929,0.23823518722070333,-0.911183441143313,-0.4261038847354717,0.17311250045398835,0.3396715972824077,0.13633815516031778,0.7523593023876421,0.23173547190924276,-1.148694335304683,1.5348305111596448,-1.1848401385191818,2.0514222708485286,-1.553373516986964,0.7129485436850858,-0.6577725719783332,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,-0.4589703182414243,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,1.9692762072618974,-0.5279889946927152,-0.24124895481858194,1.1235850830773908,-0.7002235112610843,0
-1.0615024882728974,-0.5364765645891244,-0.8719475917541155,-1.813869232966774,-1.5985083193623302,-1.24574736662307,0.38372253154579805,-0.9611273932526295,-0.7003541327762912,-0.6527017757705544,0.3470049692497748,2.492640884779988,-0.8732552200123215,-0.4266533685870929,1.158062164906817,0.28459535300801636,-0.6760181866331091,0.17311250045398835,0.3396715972824077,-0.8082680006848404,-0.6235721211449881,-0.07118671359303531,-0.5974974373657757,-0.6515377383555188,0.8439957151095542,-0.48746667822143247,0.6437601704061959,0.7129485436850858,-0.6577725719783332,-0.8457339216380424,-0.3604767715468762,1.478077594646566,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,2.178790131421934,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,1.1235850830773908,-0.7002235112610843,0
-0.530326303188381,0.48497469595943676,-0.8719475917541155,-0.8428471596440897,1.1718700504164052,0.6850298578056442,0.38372253154579805,-0.9611273932526295,1.121113052597678,-0.7353461578191032,-0.32951173427135194,-1.0620680302920913,-0.5996790232666067,-0.4266533685870929,0.23823518722070333,-0.911183441143313,-0.4261038847354717,-0.5894976337045511,-1.0935418933606622,-0.021096204147208586,0.7523593023876421,0.23173547190924276,0.5048963585120391,-0.6515377383555188,0.8439957151095542,2.0514222708485286,-1.553373516986964,0.7129485436850858,-0.6577725719783332,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,2.178790131421934,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,-0.8900082557709796,1.4281154287422113,0
2.3380250962680083,1.2720349667685937,-0.7485646015525993,0.12817491367859443,0.2484105938234934,0.7840440744430142,1.8049170928265317,-0.9611273932526295,-1.6110877254632758,-0.8175773179574093,-0.5990968300536802,0.5178025986288329,1.3153543539533965,2.3438230508096156,-1.601418768151524,2.6761529413106753,0.073724719059803,0.17311250045398835,-1.0935418933606622,-0.9657023599923668,-1.1739446905580402,-0.6770310845975914,-1.148694335304683,1.5348305111596448,-1.1848401385191818,-0.48746667822143247,0.6437601704061959,0.7129485436850858,-0.6577725719783332,-0.8457339216380424,-0.3604767715468762,1.478077594646566,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,2.178790131421934,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,1.1235850830773908,-0.7002235112610843,0
-0.7427967772221876,1.3559222683595384,1.8424781926792426,-1.813869232966774,1.1718700504164052,0.09094455798142448,0.38372253154579805,-0.9611273932526295,0.21037945991069332,-0.8128252659896177,-0.12079611537882311,-0.6671003730618603,1.8625067474448258,2.3438230508096156,-0.6815917904654103,0.28459535300801636,-1.3008039413772023,-0.5894976337045511,0.3396715972824077,-0.9657023599923668,-1.1739446905580402,-0.6770310845975914,-1.148694335304683,-0.6515377383555188,0.8439957151095542,-0.48746667822143247,0.6437601704061959,0.7129485436850858,-0.6577725719783332,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,2.178790131421934,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,-0.8900082557709796,-0.7002235112610843,0
0.1070851189130388,-1.4617041556657198,1.7190952024777262,0.12817491367859443,1.1718700504164052,-1.04771893334833,-1.0374720297349354,0.7943564300398442,0.21037945991069332,0.5989473903547168,-0.7660977025462066,-1.0620680302920913,1.5889305506991112,2.3438230508096156,-0.6815917904654103,-0.911183441143313,-0.17618958283783434,-0.5894976337045511,0.3396715972824077,0.29377251446784414,0.7523593023876421,-0.37410889909531336,1.0560932564509464,-0.6515377383555188,0.8439957151095542,2.0514222708485286,-1.553373516986964,0.7129485436850858,-0.6577725719783332,1.1824049791726108,-0.3604767715468762,-0.6765544675204399,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,-0.4589703182414243,-0.29287596363649293,2.935197542821371,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,-0.8900082557709796,1.4281154287422113,0
-0.10538535512076778,1.2103531273634875,2.2126271632837913,0.12817491367859443,0.2484105938234934,1.427636482585919,0.38372253154579805,-0.08338548160639267,0.21037945991069332,-0.2872069961608475,0.33920119016133904,1.307737913089295,-0.5996790232666067,-0.4266533685870929,-0.6815917904654103,1.4803741471593457,0.6985104738038964,0.17311250045398835,-1.0935418933606622,-0.021096204147208586,0.7523593023876421,1.443424213918355,0.7804948074814928,-0.6515377383555188,0.8439957151095542,-0.48746667822143247,0.6437601704061959,0.7129485436850858,-0.6577725719783332,-0.8457339216380424,-0.3604767715468762,1.478077594646566,-0.23420572297684245,-0.308691191835397,-0.16658099888065903,-0.4589703182414243,-0.29287596363649293,-0.3406925719346234,-0.23891934294085448,-0.5078007830046402,-0.5279889946927152,-0.24124895481858194,1.1235850830773908,-0.7002235112610843,0
